,Open,High,Low,Close,Volume,Dividends,Stock Splits
,VZ,VZ,VZ,VZ,VZ,VZ,VZ
Date,,,,,,,
2012-01-03,25.086516023594097,25.211077158059435,24.71906198361467,24.743974685668945,21964200,0.0,0
2012-01-04,24.775116044782674,24.89967718764145,24.264417497287255,24.42011833190918,28273100,0.0,0
2012-01-05,24.401434598576266,24.469943344834302,23.865823355983775,24.25196075439453,19937700,0.0,0
2012-01-06,24.315051193753852,24.321359177515046,24.068998913017815,24.18256187438965,22327200,0.5,0
2012-01-09,24.258269593477653,24.308740683444764,24.062688403921733,24.207796096801758,13966500,0.0,0
2012-01-10,24.346591302743253,24.491698968783787,24.321354559073157,24.333972930908203,14546400,0.0,0
2012-01-11,24.31504749740391,24.605262840476428,24.277192380465063,24.542173385620117,12331400,0.0,0
2012-01-12,24.59895218377767,24.617878536835587,24.415989415190545,24.554786682128906,9181400,0.0,0
2012-01-13,24.48538925201381,24.58002342401158,24.34658957836728,24.554786682128906,8994900,0.0,0
2012-01-17,24.731446637750775,24.882862307278053,24.548483830922358,24.617883682250977,11718300,0.0,0
2012-01-18,24.561099276686587,24.63680710242545,24.453844317407178,24.611570358276367,11464600,0.0,0
2012-01-19,24.598956680426618,24.680972496475405,24.535864814186848,24.60526466369629,9993800,0.0,0
2012-01-20,24.61787704325241,24.662040135513596,24.415987933856115,24.586332321166992,14806600,0.0,0
2012-01-23,24.542169026913164,24.605258470564745,24.1446987931258,24.226716995239258,19141600,0.0,0
2012-01-24,23.974364407250167,24.062690627887648,23.532730897353755,23.841875076293945,29596600,0.0,0
2012-01-25,23.867116256655155,23.942824116008655,23.54535364266123,23.77878761291504,18873700,0.0,0
2012-01-26,23.848175834905124,23.904957303354994,23.52641578482804,23.557960510253906,16696500,0.0,0
2012-01-27,23.684147907147704,23.740929390194385,23.475948333740234,23.475948333740234,17109300,0.0,0
2012-01-30,23.412861264963144,23.734621430714537,23.387624512866406,23.728313446044922,15697100,0.0,0
2012-01-31,23.867110250295248,23.879726218088038,23.67152905558312,23.759855270385742,14501100,0.0,0
2012-02-01,24.075304766168927,24.144704614944292,23.804015760978988,23.84817886352539,13334100,0.0,0
2012-02-02,23.936503942733804,24.02483255038054,23.65890696739805,23.696762084960938,12390700,0.0,0
2012-02-03,23.886031457718012,23.898649829498524,23.67783193340206,23.8734130859375,11413800,0.0,0
2012-02-06,23.86079775932891,24.094231650288943,23.86079775932891,24.062686920166016,14942200,0.0,0
2012-02-07,24.15732355080056,24.16363153415045,23.772471585323775,23.923887252807617,12474300,0.0,0
2012-02-08,23.898652912699404,24.132086803983704,23.88603453929098,23.923887252807617,9500800,0.0,0
2012-02-09,23.955434389683006,23.968052763091432,23.822942672248843,23.923887252807617,8766600,0.0,0
2012-02-10,23.785098005108345,23.816642745946517,23.671535012723368,23.77878761291504,12456100,0.0,0
2012-02-13,23.835561390458476,24.12577916963326,23.835561390458476,24.056379318237305,12675700,0.0,0
2012-02-14,23.99328906621229,24.062688922282273,23.816636637458764,23.99959945678711,10162400,0.0,0
2012-02-15,24.03745133091446,24.04376172126811,23.816635802711893,23.867109298706055,10628300,0.0,0
2012-02-16,23.829250846146827,24.06268471572138,23.766158984972343,24.005903244018555,9582000,0.0,0
2012-02-17,24.157327192870657,24.321361258493457,24.075308956704752,24.26457977294922,12110000,0.0,0
2012-02-21,24.35921040530839,24.460154976308573,24.245647462094627,24.28350257873535,12025500,0.0,0
2012-02-22,24.289810550009275,24.32766566663211,24.02483195377467,24.106847763061523,9565600,0.0,0
2012-02-23,24.024834587614237,24.081613658710552,23.89865325841329,24.056379318237305,14270700,0.0,0
2012-02-24,24.075305293556916,24.169941890634338,23.923887219574766,24.062686920166016,9693000,0.0,0
2012-02-27,24.01852419746442,24.094232032301516,23.904961241854433,24.056379318237305,14543700,0.0,0
2012-02-28,24.03114321500472,24.19517726266541,24.012216857465457,24.068998336791992,12545900,0.0,0
2012-02-29,24.069002774239436,24.125784264034408,23.974366155678084,24.043766021728516,15137500,0.0,0
2012-03-01,24.05007762320395,24.289821994692577,24.012224895454384,24.24565887451172,11613900,0.0,0
2012-03-02,24.277191379666917,24.48539090418514,24.245646653539154,24.397062301635742,11979300,0.0,0
2012-03-05,24.384449148628615,24.78191707575043,24.365520385402377,24.60526466369629,13777600,0.0,0
2012-03-06,24.39707629260184,24.59896795035645,24.365531548384148,24.40969467163086,11276800,0.0,0
2012-03-07,24.44123855188238,24.624199006545496,24.416001797201467,24.52325439453125,10642900,0.0,0
2012-03-08,24.718829489994373,24.88917393169156,24.68097436738096,24.74406623840332,12177800,0.0,0
2012-03-09,24.800839996917546,24.826074330760672,24.561095775097524,24.66834831237793,11755900,0.0,0
2012-03-12,24.67466249622307,24.901788382703064,24.617881024603072,24.807151794433594,9557800,0.0,0
2012-03-13,24.813467832418933,24.927028394801372,24.744067972784304,24.90810203552246,10440300,0.0,0
2012-03-14,24.870251101897242,25.13523221000685,24.857635131390975,24.901798248291016,11406800,0.0,0
